24
20
11
1
1
0
61,61,61,61,61,83,84,61,61,61,61,61,61,83,84,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
83,84,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,83,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,83,84,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,83,84,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,83,84,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,83,84,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,83,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,83,84,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,83,84,61,61,61,
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,74,77,77,75,61,61,61,61,61,61,61,61,61,61,
61,61,61,61,61,61,61,61,61,61,62,59,59,60,83,84,61,61,61,61,61,61,61,83,
61,61,61,61,61,61,61,61,61,61,62,59,59,60,61,61,61,61,61,83,84,61,61,61,
61,83,84,61,61,61,61,61,61,61,62,59,59,60,61,61,61,61,61,61,61,61,61,61
0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,
67,68,115,87,0,0,0,0,71,0,0,0,0,0,0,0,0,176,115,71,0,0,95,67,
0,0,147,0,0,0,0,0,130,98,98,98,98,114,0,0,0,0,115,0,0,0,0,0,
0,0,176,0,0,0,0,e8,0,85,86,0,0,e8,0,0,0,92,147,0,0,93,148,0,
92,130,98,98,98,98,114,0,87,0,0,0,0,130,98,98,98,114,0,0,0,0,115,0,
146,0,0,85,86,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,87,0,115,0,
