20
26
2
1
1
0
59,59,60,62,59,59,59,59,59,59,59,59,59,59,59,60,61,61,62,59,
59,44,91,62,59,59,59,59,59,59,59,59,59,59,59,76,77,77,78,59,
59,60,61,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,76,77,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,59,44,45,46,59,59,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,59,60,61,90,45,46,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,59,76,75,61,61,62,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,59,59,76,77,77,78,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,59,44,46,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,44,91,62,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,60,61,62,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,60,61,62,59,59,59,59,59,59,59,59,59,59,59,59,59,
46,59,59,59,60,61,62,59,59,59,59,59,59,59,59,59,59,59,59,59,
62,59,59,59,60,61,62,59,59,59,59,59,59,59,59,59,59,59,59,59,
78,59,59,59,60,61,62,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,76,77,78,59,59,59,59,59,59,59,59,59,59,59,59,59,
59,59,59,59,59,59,59,59,59,59,59,44,45,46,59,59,59,59,59,44,
59,59,59,59,59,59,59,59,59,59,59,60,61,62,59,59,59,59,44,91,
59,59,59,59,59,59,59,59,59,59,59,76,77,78,59,59,59,59,60,83,
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,61,
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,61,
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,61,
45,45,46,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,61
113,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,
113,0,176,93,115,0,0,0,0,0,0,0,0,92,0,0,e6,95,0,0,
113,e9,240,e9,115,0,0,0,87,0,0,0,0,0,0,e6,0,0,0,0,
113,0,e9,0,115,0,0,0,0,0,0,0,0,0,144,144,144,e9,92,0,
129,98,98,98,131,0,0,0,0,0,0,0,0,93,128,0,0,0,0,87,
0,0,0,0,0,0,0,0,0,92,0,97,98,114,128,130,98,99,0,0,
0,92,0,0,0,93,0,0,0,0,0,113,71,80,176,80,63,115,0,0,
0,93,0,0,0,0,0,0,176,0,0,113,80,e8,80,e9,80,115,0,0,
0,0,87,0,0,0,0,0,128,0,0,113,176,80,63,80,176,115,0,0,
0,0,0,92,0,0,0,0,128,0,0,113,80,63,80,e6,80,115,0,93,
0,0,e9,0,87,0,0,0,128,0,92,129,98,114,e7,130,98,131,0,0,
0,e7,80,144,144,144,144,144,e9,93,0,0,0,92,e9,0,0,0,0,0,
92,0,128,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,
0,0,128,0,0,71,0,0,0,0,0,0,63,0,128,0,0,0,0,0,
98,99,128,0,0,0,0,0,0,144,144,144,e9,144,128,0,87,0,0,0,
0,115,128,0,0,0,0,0,144,176,87,0,63,0,0,0,0,0,0,0,
0,115,128,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,
0,115,e9,144,144,144,144,144,144,128,0,0,0,0,0,0,0,93,0,0,
98,131,128,0,0,0,0,0,0,128,97,98,98,98,99,0,0,0,0,0,
0,87,128,0,0,0,0,0,0,128,145,0,63,0,115,0,0,0,0,0,
0,0,128,0,0,0,0,0,0,e6,e9,176,240,e8,115,0,0,0,0,67,
0,0,128,0,0,0,0,0,0,128,146,0,e6,93,115,0,0,0,0,0,
0,0,128,0,0,144,144,144,144,128,129,98,98,98,131,e9,e9,146,0,0,
0,92,80,144,144,e8,87,0,0,0,0,0,0,0,0,0,0,113,0,71,
0,0,0,93,0,0,0,0,0,0,0,0,92,0,0,0,0,113,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0
1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
