26
24
12
1
0
5
247,178,178,246,247,178,178,246,247,178,178,246,247,178,178,246,247,178,178,178,178,178,178,246,247,178,
178,246,247,178,178,246,247,178,178,246,247,178,178,246,247,178,178,246,247,178,178,246,247,178,178,246,
247,178,178,246,247,178,178,246,247,178,178,246,247,178,178,246,247,178,178,178,178,178,178,246,247,178,
178,246,247,178,178,246,247,178,178,246,247,178,178,246,247,246,247,246,247,178,178,246,247,178,178,246,
247,178,178,246,247,178,178,246,247,178,178,246,247,246,247,180,194,194,194,194,194,181,178,246,247,178,
178,246,247,178,178,246,247,246,247,246,247,180,194,194,194,195,164,164,164,164,164,193,246,247,246,247,
247,178,178,246,247,149,180,194,194,194,194,195,164,164,164,164,164,164,164,164,164,164,177,149,178,178,
178,246,247,178,178,180,195,164,164,164,164,164,164,161,162,162,162,162,162,163,164,164,193,181,246,247,
247,178,178,246,247,179,164,164,164,164,161,162,162,197,178,178,178,149,178,179,164,164,164,177,178,178,
178,246,247,178,178,179,164,164,164,161,197,178,178,178,178,246,247,178,178,179,164,164,164,177,246,247,
247,178,178,246,247,179,164,164,161,197,178,178,178,246,247,178,178,246,247,179,164,164,164,177,178,178,
178,246,247,178,178,179,164,164,177,178,165,246,247,178,178,246,247,178,178,179,164,164,164,177,246,247,
247,178,178,246,247,179,164,164,177,178,178,178,178,246,247,178,178,246,247,179,164,164,161,197,178,178,
178,246,247,165,178,179,164,164,193,181,149,246,247,178,178,246,247,194,194,195,164,164,177,149,246,247,
247,178,165,178,149,179,164,164,164,177,178,178,165,246,247,180,195,164,164,164,164,164,177,178,165,178,
178,178,178,178,178,196,162,163,164,193,181,180,194,194,194,195,164,164,161,162,162,162,197,178,178,178,
178,178,178,246,247,178,178,179,164,164,193,195,164,164,164,164,164,161,178,178,178,178,178,178,178,165,
178,246,247,178,178,246,247,179,164,164,164,164,164,164,164,164,161,197,246,247,178,246,247,178,178,178,
247,178,178,246,247,178,178,179,164,164,164,164,164,164,164,161,178,178,178,178,178,178,178,246,247,178,
178,246,247,178,178,246,247,196,162,163,164,164,164,164,164,177,246,247,246,247,246,247,178,178,178,246,
247,178,178,246,247,178,178,178,149,179,164,164,164,164,164,177,178,178,178,178,178,178,246,247,178,178,
178,246,247,178,178,178,246,247,180,195,164,164,164,164,164,177,246,247,178,246,247,178,178,178,246,247,
247,178,178,178,246,247,178,178,179,164,164,164,164,164,164,177,178,178,246,247,178,246,247,178,178,178,
246,247,246,247,178,178,246,247,179,164,164,164,164,164,164,177,246,247,178,178,246,247,178,178,246,247
0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,
231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,0,0,95,95,0,0,230,231,0,
0,230,231,0,0,230,231,0,0,230,231,0,0,230,231,230,231,230,231,0,0,230,231,0,0,230,
231,0,0,230,231,0,0,230,231,0,0,230,231,230,231,0,0,153,0,e13,152,0,0,230,231,0,
0,230,231,0,0,230,231,230,231,230,231,0,0,0,0,0,0,0,0,0,0,0,230,231,230,231,
231,0,0,230,231,0,0,0,0,0,0,0,0,0,0,0,e11,0,0,153,0,0,0,0,0,0,
0,230,231,0,0,0,0,0,0,0,0,0,e13,0,0,0,0,0,0,0,0,0,0,0,230,231,
