25
21
3
3
1
1
44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,
60,106,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,108,62,
60,122,74,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,62,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,124,62,
60,122,90,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,91,124,62,
60,138,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,140,62,
76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
0,37,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,114,95,37,0,
0,37,113,e6,0,e8,0,92,0,0,e6,0,0,0,0,e8,0,0,87,0,e6,0,0,37,0,
0,37,113,0,e6,0,0,0,93,e8,0,e8,240,e8,92,0,e6,0,0,0,e6,0,148,37,0,
0,37,113,0,0,87,e8,0,0,0,0,87,0,0,e8,0,0,e8,0,e8,0,93,115,37,0,
0,37,113,e8,0,e8,0,0,0,e6,0,0,0,0,0,93,0,0,0,0,e8,0,115,37,0,
0,37,113,92,0,240,0,0,92,0,e8,0,e6,e8,0,0,0,e8,87,e6,0,0,115,37,0,
0,37,113,0,0,e8,0,e6,0,0,0,93,0,0,0,0,92,0,0,0,0,e6,115,37,0,
0,37,113,e8,93,0,0,0,0,0,e8,0,e8,0,e6,0,0,0,0,e8,0,0,115,37,0,
0,37,113,0,0,e6,0,e8,87,0,0,0,88,89,0,0,240,e6,0,0,0,e8,115,37,0,
37,37,113,e6,0,0,0,0,0,0,e6,240,e6,0,0,0,e8,0,0,0,92,0,115,37,0,
37,37,113,0,0,0,0,e6,0,0,0,e6,0,0,e8,93,0,e6,0,e8,0,0,115,37,0,
0,37,113,0,87,e8,0,0,0,0,e6,0,0,0,0,0,0,0,0,0,e6,0,115,37,0,
0,37,113,e6,0,0,0,240,93,0,0,87,e6,0,e6,0,e8,0,87,0,0,e8,115,37,0,
0,37,113,0,0,0,e8,0,0,0,e8,0,0,e8,0,0,0,0,0,240,0,0,115,37,0,
37,37,113,0,e8,e6,0,92,0,e6,0,240,0,93,0,92,0,e6,0,0,e8,93,115,37,0,
37,37,113,0,0,0,e8,0,e8,0,0,e8,0,0,0,e8,0,0,e8,0,e6,0,115,37,0,
0,37,129,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,131,37,0,
0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,72,73,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
