26
16
2
1
0
1
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,81,82,81,82,81,82,81,82,
82,18,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,18,18,18,4,34,34,34,34,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,81,82,19,36,36,36,36,
82,18,18,18,18,18,18,81,82,81,82,81,82,81,82,81,82,18,18,18,18,19,36,36,36,36,
18,154,155,156,81,82,18,4,34,34,34,34,34,34,34,34,34,5,81,82,18,19,36,36,1,2,
82,18,18,18,18,18,18,19,36,36,36,36,36,36,36,36,36,17,18,18,18,19,36,36,17,18,
18,81,82,81,82,81,82,19,36,36,36,36,36,36,36,36,36,17,154,155,156,19,36,36,17,81,
82,4,34,34,34,34,34,35,36,36,1,2,2,2,3,36,36,33,34,34,34,35,36,36,17,18,
18,19,36,36,36,36,36,36,36,36,17,18,18,18,19,36,36,36,36,36,36,36,36,36,17,81,
82,19,36,36,36,36,36,36,36,36,17,154,155,156,19,36,36,36,36,36,36,36,36,36,17,18,
18,19,36,36,1,2,2,3,36,36,33,34,34,34,35,36,36,1,2,2,2,2,2,2,21,81,
82,19,36,36,17,18,18,19,36,36,36,36,36,36,36,36,36,17,18,18,18,18,18,18,18,18,
18,19,36,36,17,81,82,19,36,36,36,36,36,36,36,36,36,17,154,155,156,81,82,81,82,81,
82,19,36,36,17,18,18,20,2,2,2,2,2,2,2,2,2,21,18,18,18,18,18,18,18,18,
18,19,36,36,17,81,82,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,81,
82,19,36,36,17,18,18,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,81,82,18
66,0,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,0,0,0,0,0,0,0,0,
0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,65,66,0,0,0,0,0,
66,0,0,0,0,0,0,65,66,65,66,65,66,65,66,65,66,0,0,0,0,0,144,144,95,0,
0,38,39,40,65,66,0,0,0,0,0,0,0,0,0,0,0,0,65,66,0,0,128,144,95,0,
66,0,0,0,0,0,0,133,101,101,101,101,101,101,101,101,101,117,0,0,0,0,128,128,0,0,
0,65,66,65,66,65,66,118,0,0,0,0,e2,0,0,0,0,0,38,39,40,0,128,128,0,65,
66,0,0,0,0,0,0,118,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,100,101,101,101,101,101,134,0,0,100,101,101,101,102,0,0,0,0,0,0,0,0,0,0,65,
66,116,0,0,0,0,e2,e2,0,0,116,38,39,40,118,0,0,0,0,0,0,0,0,0,0,0,
0,116,0,0,0,0,e2,e2,0,0,116,43,176,43,118,0,0,0,0,0,0,0,0,0,0,65,
66,116,0,0,100,101,101,102,0,0,132,117,e2,133,134,0,0,0,0,0,0,0,0,0,0,0,
0,116,0,0,116,65,66,118,0,0,0,0,63,e2,0,0,0,0,38,39,40,65,66,65,66,65,
66,116,0,0,116,0,0,118,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,e2,176,0,
0,116,0,0,116,65,66,118,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,117,65,
66,116,0,0,116,0,0,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,0,
0,116,0,0,116,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,
50,6,7,8,0,0,0,49,50,49,50,49,50,49,50,49,50,0,0,0,0,0,0,0,0,0,
0,22,23,24,49,50,0,0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,
0,49,50,49,50,49,50,0,0,0,0,0,0,0,0,0,0,0,22,23,24,0,0,0,0,49,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,49,
50,0,0,0,0,0,0,0,0,0,0,22,23,24,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,
0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,22,23,24,49,50,49,50,49,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,
50,0,0,0,0,0,0,49,50,49,50,49,50,49,50,49,50,49,50,49,50,49,50,49,50,0,
0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,49,50,49,50,49,50,49,50,49,50,49,50,49,50,49,50,49,50,49,50
