24
17
9
1
0
0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
81,82,18,18,18,81,82,81,82,9,81,82,81,82,81,82,81,82,81,82,81,82,81,82,
18,18,18,18,9,18,18,25,9,9,25,81,82,4,34,34,34,34,34,34,34,34,34,34,
81,82,18,18,18,81,82,9,25,25,9,18,18,19,36,36,36,36,36,36,36,36,36,36,
18,18,25,18,18,18,18,9,18,9,25,81,82,19,36,36,36,36,36,36,36,36,36,36,
81,82,18,18,18,81,82,18,18,18,18,18,18,19,36,36,1,2,2,2,2,2,2,2,
18,18,18,18,18,18,18,81,82,81,82,81,82,19,36,36,17,18,18,18,18,18,18,18,
81,82,18,9,18,81,82,18,4,34,34,34,34,35,36,36,17,81,82,18,18,81,82,18,
18,18,18,18,18,18,18,25,19,36,36,36,36,36,36,36,17,18,18,81,82,18,18,81,
81,82,18,18,18,18,18,18,19,36,36,36,36,36,36,36,17,81,82,18,18,81,82,18,
18,18,18,18,18,18,18,18,19,36,36,1,2,2,2,2,21,18,18,81,82,18,18,81,
18,18,81,82,18,18,81,82,19,36,36,17,18,18,18,18,18,81,82,18,18,81,82,18,
81,82,18,18,81,82,18,18,19,36,36,17,18,18,81,82,18,18,18,81,82,18,18,81,
18,18,81,82,18,18,81,82,19,36,36,17,81,82,18,18,81,82,18,18,18,81,82,18,
81,82,18,18,81,82,18,18,19,36,36,17,18,18,81,82,18,18,81,82,18,18,18,81,
18,18,81,82,18,18,81,82,19,36,36,17,81,82,18,18,81,82,18,18,81,82,18,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,66,0,95,0,65,66,65,66,42,65,66,65,66,65,66,65,66,65,66,65,66,65,66,
0,0,0,0,0,0,0,0,0,0,0,65,66,0,0,0,0,0,0,0,0,0,0,0,
65,66,0,0,0,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,65,66,0,0,0,0,0,0,0,0,0,176,0,
65,66,0,0,0,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,
0,0,0,0,0,0,0,65,66,65,66,65,66,43,e2,e2,43,0,0,0,0,0,0,0,
65,66,e2,e2,e2,65,66,0,0,0,0,0,0,0,0,0,0,65,66,0,0,65,66,0,
0,0,0,0,0,0,e2,0,0,0,0,0,0,0,0,0,0,0,0,65,66,0,0,65,
65,66,0,0,0,0,e2,0,0,0,0,0,0,0,0,0,0,65,66,0,0,65,66,0,
0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,65,66,0,0,65,
26,27,65,66,0,0,65,66,0,0,0,0,0,0,0,0,0,65,66,0,0,65,66,0,
65,66,0,0,65,66,0,0,0,0,0,0,0,0,65,66,0,0,0,65,66,0,0,65,
0,0,65,66,0,0,65,66,0,0,0,0,65,66,0,0,65,66,0,0,0,65,66,0,
65,66,0,0,65,66,0,0,0,0,0,0,0,0,65,66,0,0,65,66,0,0,0,65,
0,0,65,66,0,0,65,66,0,0,0,0,65,66,0,0,65,66,0,0,65,66,0,0,
65,66,0,0,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,66
1
49,50,0,0,0,49,50,49,50,0,49,50,49,50,49,50,49,50,49,50,49,50,49,50,
0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,
49,50,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,
49,50,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,49,50,49,50,49,50,0,0,0,0,0,0,0,0,0,0,0,
49,50,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,49,50,0,0,49,50,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,49,
49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,49,50,0,
0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,49,
10,11,49,50,0,0,49,50,0,0,0,0,0,0,0,0,0,49,50,0,0,49,50,0,
49,50,0,0,49,50,0,0,0,0,0,0,0,0,49,50,0,0,0,49,50,0,0,49,
0,0,49,50,0,0,49,50,0,0,0,0,49,50,0,0,49,50,0,0,0,49,50,0,
49,50,0,0,49,50,0,0,0,0,0,0,0,0,49,50,0,0,49,50,0,0,0,49,
0,0,49,50,0,0,49,50,0,0,0,0,49,50,0,0,49,50,0,0,49,50,0,0,
49,50,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,
0,0,49,50,0,0,49,50,0,0,0,0,49,50,49,50,49,50,49,50,49,50,0,0
