24
20
1
10
0
0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,
18,18,20,2,3,0,0,0,0,0,0,0,0,0,1,2,21,18,4,34,34,34,34,34,
18,18,81,82,20,2,2,2,2,2,2,2,2,2,21,81,82,18,19,36,36,36,36,36,
81,82,18,18,81,82,18,18,81,82,18,18,81,82,18,18,18,18,19,36,36,36,36,36,
18,18,18,18,18,18,81,82,18,18,81,82,18,18,81,82,81,82,19,36,36,1,2,2,
81,82,25,9,81,82,25,9,81,82,18,18,81,82,18,18,18,18,19,36,36,17,18,18,
34,34,34,34,34,34,34,34,5,18,81,82,18,18,81,82,81,82,19,36,36,17,81,82,
36,36,36,36,36,36,36,36,17,81,82,18,81,82,18,81,82,18,19,36,36,17,18,18,
36,36,36,36,36,36,36,36,17,18,18,18,18,18,18,18,18,18,19,36,36,17,81,82,
2,2,2,2,2,3,36,36,17,18,18,18,18,18,18,18,18,18,19,36,36,17,18,18,
18,18,18,18,18,19,36,36,17,18,18,18,18,18,18,18,18,18,19,36,36,17,81,82,
81,82,18,18,18,19,36,36,17,18,18,18,18,18,18,18,18,18,19,36,36,17,18,18,
18,18,81,82,18,19,36,36,17,18,18,18,18,18,18,18,18,18,19,36,36,17,81,82,
81,82,18,18,18,19,36,36,33,34,34,34,34,34,34,34,34,34,35,36,36,17,18,18,
18,18,81,82,18,19,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,17,81,82,
81,82,18,18,18,19,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,17,18,18,
18,18,81,82,18,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,81,82,
81,82,18,18,81,82,18,18,81,82,18,18,81,82,18,18,81,82,18,18,81,82,18,18
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,
