22
24
17
18
0
0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,212,213,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
0,0,0,0,250,235,265,265,265,265,265,265,265,265,265,265,236,248,0,0,0,0,
0,0,0,0,250,250,235,265,265,265,265,265,265,265,265,236,248,248,0,0,0,0,
265,265,265,265,266,250,250,0,0,0,228,0,0,269,0,248,248,264,265,265,265,265,
235,265,265,265,265,266,250,269,0,0,0,0,0,0,95,248,264,265,265,265,265,236,
250,235,265,265,265,265,266,e14,e14,0,0,0,0,269,0,264,265,265,265,265,236,248,
250,250,244,0,0,0,0,0,0,232,233,233,233,233,234,0,0,0,0,0,248,248,
250,250,0,0,228,0,0,0,244,248,176,160,160,63,250,269,0,0,0,269,248,248,
250,250,0,0,0,0,0,0,0,248,176,0,0,128,250,0,0,0,0,0,248,248,
250,250,269,0,0,0,0,0,228,248,112,0,0,128,250,269,0,0,0,269,248,248,
250,250,0,0,0,0,0,0,0,248,112,0,0,128,250,0,0,0,0,0,248,248,
250,250,244,0,0,228,0,269,0,248,e14,0,0,128,250,269,267,0,267,269,248,248,
250,250,0,0,232,233,233,233,233,252,112,0,0,128,250,172,173,173,173,174,248,248,
250,250,e14,e14,248,0,0,0,0,0,112,0,0,128,250,188,189,189,189,190,248,248,
250,250,0,0,248,e14,160,160,160,160,160,0,0,128,250,188,189,189,189,190,248,248,
250,250,0,0,248,144,144,144,144,112,144,144,144,e14,250,188,189,189,189,190,248,248,
250,250,0,0,264,265,265,265,265,0,128,265,265,265,266,188,189,189,189,190,248,248,
250,250,172,173,173,173,173,173,173,173,173,173,173,56,e13,238,189,e13,189,190,248,248,
250,250,188,189,189,189,189,189,189,189,189,189,189,189,189,189,189,56,189,190,248,248,
250,250,188,189,189,189,189,189,189,56,176,189,189,189,e13,189,189,189,189,e13,248,248,
250,250,188,189,189,e13,176,55,189,56,189,189,189,189,56,189,189,189,189,56,248,248,
250,250,55,189,189,189,189,189,189,56,189,189,189,189,189,189,189,189,189,190,248,248,
250,250,204,205,205,205,205,205,205,56,205,205,205,205,205,205,205,205,205,206,248,248,
250,251,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,252,248,
251,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,252
1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,253,0,0,0,253,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
